date,country,energy
2020-04,DE,2.2
2020-05,DE,2.5
2020-06,DE,2.8
2020-07,DE,2.7
2020-08,DE,2.5
2020-09,DE,2.5
2020-10,DE,2.5
2020-11,DE,2.5
2020-12,DE,2.3
2021-01,DE,2.3
2021-02,DE,2.1
2021-03,DE,1.9
2021-04,DE,1.7
2021-05,DE,1.5
2021-06,DE,1.2
2021-07,DE,1.5
2021-08,DE,1.8
2021-09,DE,2.1
2021-10,DE,2.4
2021-11,DE,2.7
2021-12,DE,3.1
2022-01,DE,3.4
2022-02,DE,3.7
2022-03,DE,4.0
2022-04,DE,4.5
2022-05,DE,5.3
2022-06,DE,6.2
2022-07,DE,7.0
2022-08,DE,7.9
2022-09,DE,9.0
2022-10,DE,10.2
2022-11,DE,11.5
2022-12,DE,12.6
2023-01,DE,13.8
2023-02,DE,15.2
2023-03,DE,16.5
2023-04,DE,17.3
2023-05,DE,17.7
2023-06,DE,17.8
2023-07,DE,17.5
2023-08,DE,16.9
2023-09,DE,16.1
2023-10,DE,15.1
2023-11,DE,13.9
2023-12,DE,12.7
2018-01,ES,1.3
2018-02,ES,1.2
2018-03,ES,1.2
2018-04,ES,1.2
2018-05,ES,1.3
2018-06,ES,1.4
2018-07,ES,1.6
2018-08,ES,1.7
2018-09,ES,1.8
2018-10,ES,1.7
2018-11,ES,1.7
2018-12,ES,1.6
2019-01,ES,1.6
2019-02,ES,1.7
2019-03,ES,1.6
2019-04,ES,1.6
2019-05,ES,1.4
2019-06,ES,1.3
2019-07,ES,1.2
2019-08,ES,1.1
2019-09,ES,1.0
2019-10,ES,1.0
2019-11,ES,1.0
2019-12,ES,1.0
2020-01,ES,1.1
2020-02,ES,1.2
2020-03,ES,1.3
2020-04,ES,1.6
2020-05,ES,1.8
2020-06,ES,2.0
2020-07,ES,2.1
2020-08,ES,2.2
2020-09,ES,2.3
2020-10,ES,2.4
2020-11,ES,2.4
2020-12,ES,2.4
2021-01,ES,2.3
2021-02,ES,2.3
2021-03,ES,2.2
2021-04,ES,1.9
2021-05,ES,1.7
2021-06,ES,1.5
2021-07,ES,1.5
2021-08,ES,1.5
2021-09,ES,1.4
2021-10,ES,1.4
2021-11,ES,1.5
2021-12,ES,1.8
2022-01,ES,2.1
2022-02,ES,2.4
2022-03,ES,2.9
2022-04,ES,3.7
2022-05,ES,4.6
2022-06,ES,5.6
2022-07,ES,6.5
2022-08,ES,7.5
2022-09,ES,8.6
2022-10,ES,9.7
2022-11,ES,10.7
2022-12,ES,11.6
2023-01,ES,12.5
2023-02,ES,13.4
2023-03,ES,14.2
2023-04,ES,14.5
2023-05,ES,14.5
2023-06,ES,14.3
2023-07,ES,14.0
2023-08,ES,13.7
2023-09,ES,13.4
2023-10,ES,12.9
2023-11,ES,12.4
2023-12,ES,11.7
2018-01,FR,1.1
2018-02,FR,1.0
2018-03,FR,1.1
2018-04,FR,1.1
2018-05,FR,1.3
2018-06,FR,1.4
2018-07,FR,1.5
2018-08,FR,1.6
2018-09,FR,1.8
2018-10,FR,1.8
2018-11,FR,1.9
2018-12,FR,2.0
2019-01,FR,2.1
2019-02,FR,2.3
2019-03,FR,2.4
2019-04,FR,2.4
2019-05,FR,2.4
2019-06,FR,2.5
2019-07,FR,2.6
2019-08,FR,2.6
2019-09,FR,2.5
2019-10,FR,2.5
2019-11,FR,2.5
2019-12,FR,2.4
2020-01,FR,2.4
2020-02,FR,2.3
2020-03,FR,2.2
2020-04,FR,2.4
2020-05,FR,2.5
2020-06,FR,2.5
2020-07,FR,2.4
2020-08,FR,2.2
2020-09,FR,2.1
2020-10,FR,2.1
2020-11,FR,2.1
2020-12,FR,2.0
2021-01,FR,1.9
2021-02,FR,1.9
2021-03,FR,1.8
2021-04,FR,1.4
2021-05,FR,1.0
2021-06,FR,0.8
2021-07,FR,0.7
2021-08,FR,0.8
2021-09,FR,0.8
2021-10,FR,0.7
2021-11,FR,0.6
2021-12,FR,0.6
2022-01,FR,0.7
2022-02,FR,0.8
2022-03,FR,1.0
2022-04,FR,1.4
2022-05,FR,1.8
2022-06,FR,2.4
2022-07,FR,2.9
2022-08,FR,3.5
2022-09,FR,4.3
2022-10,FR,5.3
2022-11,FR,6.3
2022-12,FR,7.3
2023-01,FR,8.3
2023-02,FR,9.4
2023-03,FR,10.6
2023-04,FR,11.6
2023-05,FR,12.4
2023-06,FR,13.1
2023-07,FR,13.6
2023-08,FR,13.8
2023-09,FR,13.7
2023-10,FR,13.3
2023-11,FR,12.8
2023-12,FR,12.4
2018-01,IT,1.9
2018-02,IT,1.5
2018-03,IT,1.3
2018-04,IT,1.3
2018-05,IT,1.3
2018-06,IT,1.4
2018-07,IT,1.5
2018-08,IT,1.5
2018-09,IT,1.5
2018-10,IT,1.4
2018-11,IT,1.3
2018-12,IT,1.2
2019-01,IT,1.1
2019-02,IT,1.3
2019-03,IT,1.4
2019-04,IT,1.3
2019-05,IT,1.1
2019-06,IT,1.0
2019-07,IT,0.9
2019-08,IT,0.8
2019-09,IT,0.7
2019-10,IT,0.7
2019-11,IT,0.7
2019-12,IT,0.7
2020-01,IT,0.8
2020-02,IT,0.7
2020-03,IT,0.7
2020-04,IT,0.9
2020-05,IT,1.1
2020-06,IT,1.3
2020-07,IT,1.4
2020-08,IT,1.4
2020-09,IT,1.4
2020-10,IT,1.5
2020-11,IT,1.5
2020-12,IT,1.5
2021-01,IT,1.5
2021-02,IT,1.5
2021-03,IT,1.3
2021-04,IT,1.1
2021-05,IT,0.8
2021-06,IT,0.5
2021-07,IT,0.4
2021-08,IT,0.4
2021-09,IT,0.4
2021-10,IT,0.4
2021-11,IT,0.4
2021-12,IT,0.5
2022-01,IT,0.8
2022-02,IT,1.2
2022-03,IT,1.7
2022-04,IT,2.3
2022-05,IT,3.0
2022-06,IT,3.8
2022-07,IT,4.6
2022-08,IT,5.4
2022-09,IT,6.3
2022-10,IT,7.4
2022-11,IT,8.4
2022-12,IT,9.3
2023-01,IT,10.0
2023-02,IT,10.7
2023-03,IT,11.3
2023-04,IT,11.8
2023-05,IT,12.2
2023-06,IT,12.3
2023-07,IT,12.4
2023-08,IT,12.3
2023-09,IT,12.0
2023-10,IT,11.5
2023-11,IT,10.8
2023-12,IT,10.2
2018-01,DE,3.0
2018-02,DE,2.6
2018-03,DE,2.7
2018-04,DE,2.8
2018-05,DE,3.0
2018-06,DE,3.0
2018-07,DE,3.0
2018-08,DE,3.0
2018-09,DE,3.0
2018-10,DE,2.8
2018-11,DE,2.6
2018-12,DE,2.5
2019-01,DE,2.3
2019-02,DE,2.3
2019-03,DE,2.1
2019-04,DE,1.9
2019-05,DE,1.7
2019-06,DE,1.5
2019-07,DE,1.5
2019-08,DE,1.5
2019-09,DE,1.4
2019-10,DE,1.3
2019-11,DE,1.4
2019-12,DE,1.5
2020-01,DE,1.6
2020-02,DE,1.8
2020-03,DE,2.1
2020-04,DE,2.4
2020-05,DE,2.7
2020-06,DE,3.0
2020-07,DE,2.9
2020-08,DE,2.7
2020-09,DE,2.6
2020-10,DE,2.7
2020-11,DE,2.6
2020-12,DE,2.5
2021-01,DE,2.4
2021-02,DE,2.3
2021-03,DE,2.1
2021-04,DE,1.8
2021-05,DE,1.5
2021-06,DE,1.3
2021-07,DE,1.5
2021-08,DE,1.9
2021-09,DE,2.2
2021-10,DE,2.4
2021-11,DE,2.7
2021-12,DE,3.1
2022-01,DE,3.4
2022-02,DE,3.7
2022-03,DE,4.1
2022-04,DE,4.7
2022-05,DE,5.5
2022-06,DE,6.4
2022-07,DE,7.3
2022-08,DE,8.3
2022-09,DE,9.4
2022-10,DE,10.7
2022-11,DE,12.1
2022-12,DE,13.3
2023-01,DE,14.6
2023-02,DE,16.0
2023-03,DE,17.4
2023-04,DE,18.2
2023-05,DE,18.5
2023-06,DE,18.6
2023-07,DE,18.3
2023-08,DE,17.6
2023-09,DE,16.7
2023-10,DE,15.5
2023-11,DE,14.2
2023-12,DE,12.9
2018-01,ES,1.3
2018-02,ES,1.2
2018-03,ES,1.2
2018-04,ES,1.2
2018-05,ES,1.2
2018-06,ES,1.4
2018-07,ES,1.5
2018-08,ES,1.7
2018-09,ES,1.7
2018-10,ES,1.7
2018-11,ES,1.6
2018-12,ES,1.6
2019-01,ES,1.6
2019-02,ES,1.6
2019-03,ES,1.6
2019-04,ES,1.5
2019-05,ES,1.4
2019-06,ES,1.2
2019-07,ES,1.2
2019-08,ES,1.1
2019-09,ES,1.0
2019-10,ES,1.0
2019-11,ES,1.0
2019-12,ES,1.0
2020-01,ES,1.1
2020-02,ES,1.2
2020-03,ES,1.3
2020-04,ES,1.6
2020-05,ES,1.8
2020-06,ES,2.0
2020-07,ES,2.2
2020-08,ES,2.3
2020-09,ES,2.4
2020-10,ES,2.5
2020-11,ES,2.4
2020-12,ES,2.4
2021-01,ES,2.3
2021-02,ES,2.3
2021-03,ES,2.2
2021-04,ES,1.8
2021-05,ES,1.6
2021-06,ES,1.4
2021-07,ES,1.4
2021-08,ES,1.3
2021-09,ES,1.2
2021-10,ES,1.2
2021-11,ES,1.3
2021-12,ES,1.6
2022-01,ES,1.9
2022-02,ES,2.2
2022-03,ES,2.7
2022-04,ES,3.6
2022-05,ES,4.5
2022-06,ES,5.5
2022-07,ES,6.6
2022-08,ES,7.6
2022-09,ES,8.7
2022-10,ES,9.9
2022-11,ES,11.0
2022-12,ES,11.9
2023-01,ES,12.8
2023-02,ES,13.7
2023-03,ES,14.5
2023-04,ES,14.7
2023-05,ES,14.7
2023-06,ES,14.4
2023-07,ES,14.1
2023-08,ES,13.8
2023-09,ES,13.5
2023-10,ES,12.9
2023-11,ES,12.4
2023-12,ES,11.6
2018-01,FR,1.1
2018-02,FR,1.0
2018-03,FR,1.1
2018-04,FR,1.2
2018-05,FR,1.3
2018-06,FR,1.4
2018-07,FR,1.6
2018-08,FR,1.7
2018-09,FR,1.9
2018-10,FR,1.9
2018-11,FR,2.0
2018-12,FR,2.0
2019-01,FR,2.2
2019-02,FR,2.4
2019-03,FR,2.4
2019-04,FR,2.5
2019-05,FR,2.5
2019-06,FR,2.5
2019-07,FR,2.6
2019-08,FR,2.7
2019-09,FR,2.6
2019-10,FR,2.5
2019-11,FR,2.5
2019-12,FR,2.5
2020-01,FR,2.4
2020-02,FR,2.3
2020-03,FR,2.3
2020-04,FR,2.5
2020-05,FR,2.7
2020-06,FR,2.7
2020-07,FR,2.6
2020-08,FR,2.4
2020-09,FR,2.3
2020-10,FR,2.3
2020-11,FR,2.3
2020-12,FR,2.2
2021-01,FR,2.1
2021-02,FR,2.1
2021-03,FR,2.0
2021-04,FR,1.5
2021-05,FR,1.1
2021-06,FR,0.8
2021-07,FR,0.8
2021-08,FR,0.9
2021-09,FR,0.9
2021-10,FR,0.8
2021-11,FR,0.6
2021-12,FR,0.7
2022-01,FR,0.7
2022-02,FR,0.9
2022-03,FR,1.0
2022-04,FR,1.5
2022-05,FR,1.9
2022-06,FR,2.5
2022-07,FR,3.0
2022-08,FR,3.6
2022-09,FR,4.4
2022-10,FR,5.4
2022-11,FR,6.5
2022-12,FR,7.4
2023-01,FR,8.5
2023-02,FR,9.6
2023-03,FR,10.8
2023-04,FR,11.7
2023-05,FR,12.6
2023-06,FR,13.3
2023-07,FR,13.7
2023-08,FR,14.0
2023-09,FR,13.9
2023-10,FR,13.4
2023-11,FR,12.9
2023-12,FR,12.4
2018-01,IT,2.0
2018-02,IT,1.5
2018-03,IT,1.3
2018-04,IT,1.2
2018-05,IT,1.2
2018-06,IT,1.3
2018-07,IT,1.4
2018-08,IT,1.6
2018-09,IT,1.5
2018-10,IT,1.4
2018-11,IT,1.3
2018-12,IT,1.2
2019-01,IT,1.1
2019-02,IT,1.4
2019-03,IT,1.4
2019-04,IT,1.4
2019-05,IT,1.2
2019-06,IT,1.1
2019-07,IT,0.9
2019-08,IT,0.8
2019-09,IT,0.8
2019-10,IT,0.8
2019-11,IT,0.8
2019-12,IT,0.8
2020-01,IT,0.8
2020-02,IT,0.7
2020-03,IT,0.7
2020-04,IT,1.0
2020-05,IT,1.2
2020-06,IT,1.4
2020-07,IT,1.5
2020-08,IT,1.5
2020-09,IT,1.5
2020-10,IT,1.6
2020-11,IT,1.7
2020-12,IT,1.7
2021-01,IT,1.6
2021-02,IT,1.6
2021-03,IT,1.5
2021-04,IT,1.2
2021-05,IT,0.9
2021-06,IT,0.6
2021-07,IT,0.5
2021-08,IT,0.4
2021-09,IT,0.4
2021-10,IT,0.4
2021-11,IT,0.4
2021-12,IT,0.5
2022-01,IT,0.8
2022-02,IT,1.2
2022-03,IT,1.7
2022-04,IT,2.4
2022-05,IT,3.1
2022-06,IT,3.9
2022-07,IT,4.8
2022-08,IT,5.6
2022-09,IT,6.5
2022-10,IT,7.5
2022-11,IT,8.6
2022-12,IT,9.4
2023-01,IT,10.2
2023-02,IT,10.9
2023-03,IT,11.5
2023-04,IT,11.9
2023-05,IT,12.2
2023-06,IT,12.4
2023-07,IT,12.4
2023-08,IT,12.3
2023-09,IT,12.1
2023-10,IT,11.4
2023-11,IT,10.8
2023-12,IT,10.2
2018-01,DE,0.7
2018-02,DE,0.7
2018-03,DE,0.8
2018-04,DE,0.9
2018-05,DE,1.0
2018-06,DE,1.1
2018-07,DE,1.2
2018-08,DE,1.3
2018-09,DE,1.4
2018-10,DE,1.5
2018-11,DE,1.6
2018-12,DE,1.7
2019-01,DE,1.8
2019-02,DE,1.9
2019-03,DE,2.0
2019-04,DE,2.1
2019-05,DE,2.2
2019-06,DE,2.2
2019-07,DE,2.4
2019-08,DE,2.5
2019-09,DE,2.6
2019-10,DE,2.6
2019-11,DE,2.6
2019-12,DE,2.7
2020-01,DE,2.7
2020-02,DE,2.7
2020-03,DE,2.6
2020-04,DE,2.6
2020-05,DE,2.6
2020-06,DE,2.5
2020-07,DE,2.3
2020-08,DE,2.0
2020-09,DE,1.8
2020-10,DE,1.5
2020-11,DE,1.3
2020-12,DE,1.1
2021-01,DE,1.0
2021-02,DE,0.9
2021-03,DE,1.0
2021-04,DE,0.9
2021-05,DE,0.9
2021-06,DE,0.9
2021-07,DE,1.2
2021-08,DE,1.6
2021-09,DE,2.1
2021-10,DE,2.5
2021-11,DE,3.0
2021-12,DE,3.5
2022-01,DE,3.9
2022-02,DE,4.2
2022-03,DE,4.5
2022-04,DE,5.2
2022-05,DE,5.9
2022-06,DE,6.9
2022-07,DE,7.8
2022-08,DE,8.9
2022-09,DE,10.0
2022-10,DE,11.2
2022-11,DE,12.5
2022-12,DE,13.7
2023-01,DE,15.1
2023-02,DE,16.7
2023-03,DE,18.1
2023-04,DE,19.1
2023-05,DE,19.7
2023-06,DE,20.1
2023-07,DE,19.9
2023-08,DE,19.5
2023-09,DE,18.8
2023-10,DE,18.0
2023-11,DE,16.9
2023-12,DE,15.8
2018-01,ES,-0.2
2018-02,ES,-0.1
2018-03,ES,0.0
2018-04,ES,0.1
2018-05,ES,0.2
2018-06,ES,0.3
2018-07,ES,0.4
2018-08,ES,0.4
2018-09,ES,0.5
2018-10,ES,0.7
2018-11,ES,0.8
2018-12,ES,0.9
2019-01,ES,1.0
2019-02,ES,1.1
2019-03,ES,1.2
2019-04,ES,1.3
2019-05,ES,1.3
2019-06,ES,1.3
2019-07,ES,1.3
2019-08,ES,1.4
2019-09,ES,1.3
2019-10,ES,1.3
2019-11,ES,1.3
2019-12,ES,1.3
2020-01,ES,1.3
2020-02,ES,1.2
2020-03,ES,1.2
2020-04,ES,1.1
2020-05,ES,1.1
2020-06,ES,1.1
2020-07,ES,1.1
2020-08,ES,1.0
2020-09,ES,1.0
2020-10,ES,0.9
2020-11,ES,0.8
2020-12,ES,0.8
2021-01,ES,0.7
2021-02,ES,0.6
2021-03,ES,0.5
2021-04,ES,0.4
2021-05,ES,0.2
2021-06,ES,0.1
2021-07,ES,0.0
2021-08,ES,0.1
2021-09,ES,0.1
2021-10,ES,0.2
2021-11,ES,0.4
2021-12,ES,0.8
2022-01,ES,1.3
2022-02,ES,1.9
2022-03,ES,2.7
2022-04,ES,3.7
2022-05,ES,5.1
2022-06,ES,6.5
2022-07,ES,8.1
2022-08,ES,9.6
2022-09,ES,11.2
2022-10,ES,12.7
2022-11,ES,14.1
2022-12,ES,15.4
2023-01,ES,16.4
2023-02,ES,17.3
2023-03,ES,18.2
2023-04,ES,18.2
2023-05,ES,17.8
2023-06,ES,17.2
2023-07,ES,16.2
2023-08,ES,15.2
2023-09,ES,14.1
2023-10,ES,13.0
2023-11,ES,11.9
2023-12,ES,10.5
2018-01,FR,0.4
2018-02,FR,0.4
2018-03,FR,0.5
2018-04,FR,0.5
2018-05,FR,0.6
2018-06,FR,0.7
2018-07,FR,0.8
2018-08,FR,0.9
2018-09,FR,0.9
2018-10,FR,1.0
2018-11,FR,1.1
2018-12,FR,1.1
2019-01,FR,1.2
2019-02,FR,1.3
2019-03,FR,1.4
2019-04,FR,1.5
2019-05,FR,1.6
2019-06,FR,1.6
2019-07,FR,1.6
2019-08,FR,1.6
2019-09,FR,1.6
2019-10,FR,1.6
2019-11,FR,1.5
2019-12,FR,1.5
2020-01,FR,1.4
2020-02,FR,1.3
2020-03,FR,1.2
2020-04,FR,1.2
2020-05,FR,1.2
2020-06,FR,1.1
2020-07,FR,1.0
2020-08,FR,1.0
2020-09,FR,0.9
2020-10,FR,0.8
2020-11,FR,0.7
2020-12,FR,0.6
2021-01,FR,0.6
2021-02,FR,0.6
2021-03,FR,0.6
2021-04,FR,0.3
2021-05,FR,0.2
2021-06,FR,0.1
2021-07,FR,0.1
2021-08,FR,0.1
2021-09,FR,0.1
2021-10,FR,0.2
2021-11,FR,0.3
2021-12,FR,0.4
2022-01,FR,0.6
2022-02,FR,0.8
2022-03,FR,1.1
2022-04,FR,1.5
2022-05,FR,2.0
2022-06,FR,2.6
2022-07,FR,3.2
2022-08,FR,3.9
2022-09,FR,4.7
2022-10,FR,5.5
2022-11,FR,6.4
2022-12,FR,7.2
2023-01,FR,8.1
2023-02,FR,9.0
2023-03,FR,10.0
2023-04,FR,10.9
2023-05,FR,11.6
2023-06,FR,12.2
2023-07,FR,12.6
2023-08,FR,12.8
2023-09,FR,12.8
2023-10,FR,12.7
2023-11,FR,12.4
2023-12,FR,12.0
2018-01,IT,0.2
2018-02,IT,0.2
2018-03,IT,0.4
2018-04,IT,0.6
2018-05,IT,0.6
2018-06,IT,0.8
2018-07,IT,0.9
2018-08,IT,1.0
2018-09,IT,1.1
2018-10,IT,1.1
2018-11,IT,1.2
2018-12,IT,1.2
2019-01,IT,1.0
2019-02,IT,1.1
2019-03,IT,1.0
2019-04,IT,0.8
2019-05,IT,0.8
2019-06,IT,0.6
2019-07,IT,0.6
2019-08,IT,0.5
2019-09,IT,0.4
2019-10,IT,0.4
2019-11,IT,0.3
2019-12,IT,0.3
2020-01,IT,0.4
2020-02,IT,0.3
2020-03,IT,0.4
2020-04,IT,0.6
2020-05,IT,0.6
2020-06,IT,0.7
2020-07,IT,0.7
2020-08,IT,0.7
2020-09,IT,0.7
2020-10,IT,0.6
2020-11,IT,0.6
2020-12,IT,0.6
2021-01,IT,0.6
2021-02,IT,0.6
2021-03,IT,0.5
2021-04,IT,0.3
2021-05,IT,0.1
2021-06,IT,-0.1
2021-07,IT,-0.1
2021-08,IT,-0.1
2021-09,IT,0.0
2021-10,IT,0.1
2021-11,IT,0.2
2021-12,IT,0.4
2022-01,IT,0.7
2022-02,IT,1.1
2022-03,IT,1.7
2022-04,IT,2.4
2022-05,IT,3.3
2022-06,IT,4.3
2022-07,IT,5.4
2022-08,IT,6.6
2022-09,IT,7.8
2022-10,IT,9.1
2022-11,IT,10.4
2022-12,IT,11.6
2023-01,IT,12.8
2023-02,IT,13.8
2023-03,IT,14.8
2023-04,IT,15.4
2023-05,IT,15.8
2023-06,IT,15.9
2023-07,IT,15.6
2023-08,IT,15.2
2023-09,IT,14.6
2023-10,IT,13.7
2023-11,IT,12.6
2023-12,IT,11.5
2018-01,DE,1.3
2018-02,DE,1.4
2018-03,DE,1.5
2018-04,DE,1.6
2018-05,DE,1.7
2018-06,DE,2.0
2018-07,DE,2.1
2018-08,DE,2.2
2018-09,DE,2.3
2018-10,DE,2.4
2018-11,DE,2.5
2018-12,DE,2.7
2019-01,DE,3.0
2019-02,DE,3.3
2019-03,DE,3.4
2019-04,DE,3.6
2019-05,DE,3.9
2019-06,DE,4.0
2019-07,DE,4.2
2019-08,DE,4.2
2019-09,DE,4.3
2019-10,DE,4.4
2019-11,DE,4.5
2019-12,DE,4.5
2020-01,DE,4.5
2020-02,DE,4.2
2020-03,DE,4.0
2020-04,DE,3.7
2020-05,DE,3.6
2020-06,DE,3.4
2020-07,DE,2.9
2020-08,DE,2.7
2020-09,DE,2.3
2020-10,DE,1.9
2020-11,DE,1.6
2020-12,DE,1.4
2021-01,DE,1.3
2021-02,DE,1.5
2021-03,DE,1.6
2021-04,DE,1.7
2021-05,DE,1.5
2021-06,DE,1.3
2021-07,DE,1.7
2021-08,DE,1.8
2021-09,DE,2.3
2021-10,DE,2.6
2021-11,DE,2.8
2021-12,DE,2.9
2022-01,DE,2.8
2022-02,DE,2.5
2022-03,DE,2.4
2022-04,DE,2.7
2022-05,DE,3.6
2022-06,DE,4.6
2022-07,DE,5.4
2022-08,DE,6.8
2022-09,DE,8.1
2022-10,DE,9.7
2022-11,DE,11.4
2022-12,DE,13.3
2023-01,DE,15.3
2023-02,DE,17.1
2023-03,DE,19.0
2023-04,DE,20.1
2023-05,DE,20.7
2023-06,DE,21.2
2023-07,DE,21.7
2023-08,DE,20.9
2023-09,DE,20.3
2023-10,DE,19.2
2023-11,DE,18.1
2023-12,DE,16.9
2018-01,ES,-0.4
2018-02,ES,0.0
2018-03,ES,0.2
2018-04,ES,0.5
2018-05,ES,0.8
2018-06,ES,0.9
2018-07,ES,0.9
2018-08,ES,0.9
2018-09,ES,1.0
2018-10,ES,1.1
2018-11,ES,1.1
2018-12,ES,1.2
2019-01,ES,1.1
2019-02,ES,0.8
2019-03,ES,0.8
2019-04,ES,0.8
2019-05,ES,0.6
2019-06,ES,0.7
2019-07,ES,0.7
2019-08,ES,0.7
2019-09,ES,0.7
2019-10,ES,0.6
2019-11,ES,0.5
2019-12,ES,0.4
2020-01,ES,0.4
2020-02,ES,0.6
2020-03,ES,0.7
2020-04,ES,0.7
2020-05,ES,0.8
2020-06,ES,0.8
2020-07,ES,0.8
2020-08,ES,0.9
2020-09,ES,0.8
2020-10,ES,1.0
2020-11,ES,1.0
2020-12,ES,1.1
2021-01,ES,1.1
2021-02,ES,1.0
2021-03,ES,0.9
2021-04,ES,0.7
2021-05,ES,0.6
2021-06,ES,0.6
2021-07,ES,0.5
2021-08,ES,0.4
2021-09,ES,0.4
2021-10,ES,0.3
2021-11,ES,0.3
2021-12,ES,0.4
2022-01,ES,1.0
2022-02,ES,1.8
2022-03,ES,2.6
2022-04,ES,3.5
2022-05,ES,4.4
2022-06,ES,5.2
2022-07,ES,6.0
2022-08,ES,6.9
2022-09,ES,8.0
2022-10,ES,9.3
2022-11,ES,10.5
2022-12,ES,12.1
2023-01,ES,13.1
2023-02,ES,14.2
2023-03,ES,15.2
2023-04,ES,16.3
2023-05,ES,17.2
2023-06,ES,18.2
2023-07,ES,19.2
2023-08,ES,20.0
2023-09,ES,20.4
2023-10,ES,20.4
2023-11,ES,20.5
2023-12,ES,19.3
2018-01,FR,-2.0
2018-02,FR,-1.9
2018-03,FR,-1.7
2018-04,FR,-1.6
2018-05,FR,-1.4
2018-06,FR,-1.1
2018-07,FR,-0.8
2018-08,FR,-0.6
2018-09,FR,-0.3
2018-10,FR,0.1
2018-11,FR,0.5
2018-12,FR,0.8
2019-01,FR,1.2
2019-02,FR,1.6
2019-03,FR,1.9
2019-04,FR,2.2
2019-05,FR,2.4
2019-06,FR,2.3
2019-07,FR,2.2
2019-08,FR,2.2
2019-09,FR,2.0
2019-10,FR,1.7
2019-11,FR,1.4
2019-12,FR,1.0
2020-01,FR,0.6
2020-02,FR,0.2
2020-03,FR,0.0
2020-04,FR,-0.2
2020-05,FR,-0.3
2020-06,FR,-0.3
2020-07,FR,-0.3
2020-08,FR,-0.3
2020-09,FR,-0.2
2020-10,FR,-0.2
2020-11,FR,-0.1
2020-12,FR,0.2
2021-01,FR,0.5
2021-02,FR,0.6
2021-03,FR,0.5
2021-04,FR,0.5
2021-05,FR,0.3
2021-06,FR,0.3
2021-07,FR,0.3
2021-08,FR,0.2
2021-09,FR,0.2
2021-10,FR,0.2
2021-11,FR,0.1
2021-12,FR,0.0
2022-01,FR,0.0
2022-02,FR,0.0
2022-03,FR,0.3
2022-04,FR,0.6
2022-05,FR,1.2
2022-06,FR,1.8
2022-07,FR,2.5
2022-08,FR,3.3
2022-09,FR,4.4
2022-10,FR,5.5
2022-11,FR,6.9
2022-12,FR,8.2
2023-01,FR,9.6
2023-02,FR,11.1
2023-03,FR,12.7
2023-04,FR,14.3
2023-05,FR,15.5
2023-06,FR,16.5
2023-07,FR,17.3
2023-08,FR,17.9
2023-09,FR,18.1
2023-10,FR,18.0
2023-11,FR,17.5
2023-12,FR,17.0
2018-01,IT,-0.2
2018-02,IT,-0.2
2018-03,IT,-0.1
2018-04,IT,0.1
2018-05,IT,0.2
2018-06,IT,0.2
2018-07,IT,0.4
2018-08,IT,0.5
2018-09,IT,0.5
2018-10,IT,0.5
2018-11,IT,0.5
2018-12,IT,0.4
2019-01,IT,0.2
2019-02,IT,0.2
2019-03,IT,0.2
2019-04,IT,0.1
2019-05,IT,0.3
2019-06,IT,0.4
2019-07,IT,0.2
2019-08,IT,0.2
2019-09,IT,0.4
2019-10,IT,0.5
2019-11,IT,0.7
2019-12,IT,0.9
2020-01,IT,1.1
2020-02,IT,1.0
2020-03,IT,1.2
2020-04,IT,1.1
2020-05,IT,1.1
2020-06,IT,0.9
2020-07,IT,0.8
2020-08,IT,0.7
2020-09,IT,0.6
2020-10,IT,0.6
2020-11,IT,0.5
2020-12,IT,0.5
2021-01,IT,0.4
2021-02,IT,0.5
2021-03,IT,0.2
2021-04,IT,0.0
2021-05,IT,-0.1
2021-06,IT,0.0
2021-07,IT,0.1
2021-08,IT,0.2
2021-09,IT,0.3
2021-10,IT,0.3
2021-11,IT,0.5
2021-12,IT,0.6
2022-01,IT,0.9
2022-02,IT,1.2
2022-03,IT,1.8
2022-04,IT,2.6
2022-05,IT,3.6
2022-06,IT,4.8
2022-07,IT,6.4
2022-08,IT,8.2
2022-09,IT,10.3
2022-10,IT,12.7
2022-11,IT,15.3
2022-12,IT,18.1
2023-01,IT,20.9
2023-02,IT,23.7
2023-03,IT,26.3
2023-04,IT,28.5
2023-05,IT,30.3
2023-06,IT,31.3
2023-07,IT,31.5
2023-08,IT,31.2
2023-09,IT,30.0
2023-10,IT,28.3
2023-11,IT,25.8
2023-12,IT,22.9
2018-01,DE,1.7
2018-02,DE,1.6
2018-03,DE,1.6
2018-04,DE,1.6
2018-05,DE,1.7
2018-06,DE,1.7
2018-07,DE,1.7
2018-08,DE,1.7
2018-09,DE,1.8
2018-10,DE,1.9
2018-11,DE,1.9
2018-12,DE,1.9
2019-01,DE,1.9
2019-02,DE,2.0
2019-03,DE,2.0
2019-04,DE,2.0
2019-05,DE,1.9
2019-06,DE,1.9
2019-07,DE,1.8
2019-08,DE,1.7
2019-09,DE,1.6
2019-10,DE,1.5
2019-11,DE,1.4
2019-12,DE,1.4
2020-01,DE,1.4
2020-02,DE,1.4
2020-03,DE,1.4
2020-04,DE,1.3
2020-05,DE,1.2
2020-06,DE,1.1
2020-07,DE,1.0
2020-08,DE,0.9
2020-09,DE,0.8
2020-10,DE,0.7
2020-11,DE,0.6
2020-12,DE,0.4
2021-01,DE,0.4
2021-02,DE,0.4
